ID,Manufacturer,Model,Category,Mileage,Gear box type,Doors,Wheel,Color,Interior color,VIN,Leather interior,Price,Customs
45808678,NISSAN,Juke,Jeep,84269 km,Automatic,4/5,Left wheel,Black,,JN8AF5MVXBT009154,1,Price negotiable,583
45763356,HYUNDAI,Tucson,Jeep,262374 km,Automatic,4/5,Left wheel,Black,,KM8JU3AC0CU524938,1,Price negotiable,753
45753151,HONDA,Cr-v,Jeep,63685 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRW6H34JH220544,1,Price negotiable,1277
45678147,VOLKSWAGEN,Jetta,Sedan,124000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,5200,
45795016,FORD,Fusion,Sedan,294016 km,Automatic,4/5,Left wheel,White,Black,3FA6P0RU0DR338019,1,Price negotiable,640
45678102,MERCEDES-BENZ,CLS 55 AMG,Sedan,105000 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,4370
45754917,MERCEDES-BENZ,Vito,Minivan,34900 km,Manual,2/3,Left wheel,Carnelian red,Grey,,0,Price negotiable,
45808672,NISSAN,Juke,Jeep,0 km,Automatic,4/5,Left wheel,Black,,JN8AF5MV7FT563032,1,Price negotiable,629
45405260,MERCEDES-BENZ,E 500,Sedan,109000 km,Tiptronic,4/5,Right-hand drive,White,Black,,1,4400,
45753122,HONDA,Cr-v,Jeep,63685 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRW6H34JH220544,1,Price negotiable,1277
45795011,FORD,Fusion,Sedan,82296 km,Automatic,4/5,Left wheel,White,Beige,3FA6P0SU5GR165550,1,Price negotiable,431
45678083,MERCEDES-BENZ,E 240,Sedan,200000 km,Tiptronic,4/5,Left wheel,Silver,Black,,0,3800,
45763342,HYUNDAI,Tucson,Jeep,221126 km,Automatic,4/5,Left wheel,Black,,KM8JU3AC5CU488311,1,70,753
45753115,HONDA,Cr-v,Jeep,47930 km,Automatic,4/5,Left wheel,Red,Grey,7FARW2H99JE069166,1,Price negotiable,1277
45708738,BMW,523,Sedan,198000 km,Tiptronic,4/5,Right-hand drive,Silver,Black,,1,3000,
45808664,BMW,X3,Jeep,80912 km,Automatic,4/5,Left wheel,Silver,,5UXWX9C50G0D64271,1,150,891
45795006,TOYOTA,Prius V,Hatchback,185440 km,Automatic,4/5,Left wheel,Blue,,JTDZN3EU1C3156041,1,Price negotiable,87
45451873,HONDA,Cr-v,Jeep,111111 km,Automatic,4/5,Right-hand drive,Carnelian red,Black,,0,1754,
45763331,HYUNDAI,Tucson,Jeep,143195 km,Automatic,4/5,Left wheel,Silver,,KM8JTCAF5FU040510,1,Price negotiable,765
45753106,HONDA,Cr-v,Jeep,60698 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRW6H35JH213411,1,Price negotiable,1277
45808657,TOYOTA,Camry,Sedan,70066 km,Automatic,4/5,Left wheel,White,Black,,1,2700,1091
45795003,TOYOTA,Prius V,Jeep,204979 km,Automatic,4/5,Left wheel,White,Grey,JTDZN3EU2C3091720,1,Price negotiable,586
45754845,MERCEDES-BENZ,CLK 320,Coupe,111111 km,Tiptronic,2/3,Left wheel,Silver,Black,,1,1510,
45677979,MERCEDES-BENZ,C 300,Sedan,71000 km,Automatic,4/5,Left wheel,White,Black,,0,Price negotiable,1211
45753090,HONDA,Cr-v,Jeep,65952 km,Automatic,4/5,Left wheel,White,Black,2HKRW2H52JH603795,1,Price negotiable,1277
45759835,TOYOTA,Vitz,Sedan,83000 km,Automatic,4/5,Right-hand drive,Silver,Black,,0,3500,
45808650,BMW,328,Sedan,188821 km,Automatic,4/5,Left wheel,Silver,,WBAPH7C58BE677226,1,200,1018
45794998,TOYOTA,Prius V,Hatchback,282546 km,Automatic,4/5,Left wheel,Silver,Grey,JTDZN3EU5C3163316,1,Price negotiable,586
45754835,TOYOTA,Alphard,Minivan,158000 km,Automatic,4/5,Right-hand drive,White,Yellow,,1,4200,
45677953,MERCEDES-BENZ,C 63 AMG,Sedan,33000 km,Automatic,4/5,Left wheel,White,Black,,1,Price negotiable,1835
45754830,MERCEDES-BENZ,C 230,Sedan,192568 km,Manual,4/5,Left wheel,Black,Black,WDBRF40J95F601030,1,3450,
45669156,MERCEDES-BENZ,ML 320,Jeep,165500 km,Tiptronic,4/5,Left wheel,Black,Black,,1,4700,
45763250,TOYOTA,Prius C,Hatchback,177120 km,Automatic,4/5,Left wheel,Red,Beige,,0,6500,
45677913,MERCEDES-BENZ,CLS 500,Sedan,58000 km,Automatic,4/5,Left wheel,White,Black,,1,Price negotiable,4053
45794994,MAZDA,Demio,Hatchback,190000 km,Automatic,4/5,Right-hand drive,White,Black,,0,2300,
45753062,HONDA,Cr-v,Jeep,19498 km,Automatic,4/5,Left wheel,Grey,Grey,7FARW2H82JE074314,1,Price negotiable,1277
45754820,ISUZU,Trooper,Jeep,0 km,Automatic,4/5,Left wheel,White,Grey,,0,Price negotiable,
45808638,KIA,Optima,Sedan,135410 km,Automatic,4/5,Left wheel,Black,Black,,1,825,900
45763233,HONDA,Civic,Sedan,230602 km,Automatic,4/5,Left wheel,White,,19XFB4F30DE203299,1,Price negotiable,502
45677897,MERCEDES-BENZ,ML 350,Jeep,284000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,7200,
45754817,KIA,Optima,Sedan,81000 km,Tiptronic,4/5,Left wheel,Silver,Black,,0,Price negotiable,900
45794990,FORD,Fusion,Sedan,46390 km,Automatic,4/5,Left wheel,White,Beige,3FA6P0RU5FR299429,1,Price negotiable,382
45753039,HONDA,Cr-v,Jeep,33066 km,Automatic,4/5,Left wheel,Black,Black,7FARW1H59JE021254,1,Price negotiable,831
45808632,BMW,428,Cabriolet,52131 km,Automatic,2/3,Left wheel,Black,,WBA3V7C52G5A26966,1,6400,891
45763224,HONDA,Civic,Sedan,272189 km,Automatic,4/5,Left wheel,Silver,,JHMFB4F3XCS005842,1,200,503
45753015,HONDA,Cr-v,Jeep,42640 km,Automatic,4/5,Left wheel,White,Grey,2HKRW2H50JH603455,1,Price negotiable,1277
45677881,HYUNDAI,Veloster,Hatchback,13600 km,Tiptronic,2/3,Left wheel,Grey,Black,KMHTG6AF9KU014484,0,12000,1079
44944465,LEXUS,ES 300,Sedan,55000 km,Tiptronic,4/5,Left wheel,White,Beige,,1,Price negotiable,500
45794987,TOYOTA,Prius V,Hatchback,354246 km,Automatic,4/5,Left wheel,Red,Grey,JTDZN3EU5D3263336,1,Price negotiable,87
45677832,MERCEDES-BENZ,E 350,Sedan,35000 km,Automatic,4/5,Left wheel,Silver,Black,,1,Price negotiable,1172
44431641,TOYOTA,Corolla,Sedan,201000 km,Variator,4/5,Left wheel,Silver,Black,,0,4000,
45763207,HONDA,Civic,Sedan,145486 km,Automatic,4/5,Left wheel,Silver,,JHMFB4F22CS008743,1,Price negotiable,503
45794983,FORD,C-MAX,Sedan,189744 km,Automatic,4/5,Left wheel,,Grey,1FADP5CU9DL509863,1,Price negotiable,640
45752909,HONDA,Cr-v,Jeep,51086 km,Automatic,4/5,Left wheel,Red,Grey,2HKRW6H3XHH201734,1,Price negotiable,1202
45808614,HONDA,FIT HIBRID,Hatchback,89421 km,Automatic,4/5,Right-hand drive,Black,Black,,0,2150,1236
45677820,TOYOTA,4Runner,Jeep,204000 km,Automatic,4/5,Left wheel,Blue,Grey,,0,7500,
45752902,HONDA,Cr-v,Jeep,129374 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRW6H36HH207644,1,Price negotiable,1202
45808607,FORD,Focus,Sedan,107664 km,Automatic,4/5,Left wheel,Black,Black,,1,425,1079
45763195,HONDA,Insight,Hatchback,236800 km,Automatic,4/5,Left wheel,Black,,,1,Price negotiable,87
45794974,FORD,C-MAX,Sedan,144906 km,Automatic,4/5,Left wheel,White,Grey,1FADP5CU5FL121256,1,Price negotiable,382
45677784,FORD,Fusion,Sedan,103153 km,Automatic,4/5,Left wheel,Black,Black,3FA6P0HR5DR289929,1,4050,530
45763182,HONDA,Insight,Hatchback,184250 km,Automatic,4/5,Left wheel,Grey,,JHMZE2H76AS027312,1,70,574
45754796,MERCEDES-BENZ,CLK 320,Sedan,242000 km,Tiptronic,2/3,Left wheel,Black,Black,,0,4200,
45808594,VAZ,2105,Sedan,83294 km,Manual,4/5,Left wheel,White,Black,,0,1500,
45752886,HONDA,Cr-v,Jeep,25816 km,Automatic,4/5,Left wheel,Beige,,5J6RW2H56HL064307,1,Price negotiable,1202
45293187,BMW,X3,Jeep,112000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,Price negotiable,
45794972,FORD,C-MAX,Coupe,80811 km,Automatic,2/3,Left wheel,Red,Grey,1FADP5CU5GL103132,1,Price negotiable,431
45808586,TOYOTA,Prius,Hatchback,19109 km,Automatic,4/5,Left wheel,Silver,Black,,1,2800,442
45763175,HONDA,Insight,Hatchback,216858 km,Automatic,4/5,Left wheel,Grey,,JHMZE2H79BS002101,1,80,490
45752875,HONDA,Cr-v,Jeep,45658 km,Automatic,4/5,Left wheel,Grey,Grey,2HKRW2H53HH631535,1,Price negotiable,1202
44528551,HONDA,FIT,Sedan,62000 km,Automatic,4/5,Right-hand drive,Grey,Black,,1,4700,
45754786,NISSAN,Note,Hatchback,215000 km,Automatic,4/5,Right-hand drive,Brown,Beige,,1,2700,
45794968,TOYOTA,Prius V,Hatchback,86371 km,Automatic,4/5,Left wheel,Black,Grey,JTDZN3EUXD3243180,1,Price negotiable,87
45677754,SUBARU,XV,Sedan,0 km,Automatic,4/5,Left wheel,Orange,Black,JF2GPAGC8DH825521,1,3550,640
45808579,AUDI,Q5,Jeep,128560 km,Automatic,4/5,Left wheel,Blue,Black,WA1DGAFP2EA026151,1,175,915
45752826,HONDA,Cr-v,Jeep,51941 km,Automatic,4/5,Left wheel,Blue,Grey,2HKRW2H55HH659806,1,Price negotiable,784
45763161,HONDA,Insight,Hatchback,157082 km,Automatic,4/5,Left wheel,Grey,,JHMZE2H58DS001717,1,Price negotiable,447
45677741,CADILLAC,Eldorado,Coupe,163200 km,Automatic,2/3,Left wheel,Red,White,,1,Price negotiable,
45794964,TOYOTA,Prius V,Hatchback,332957 km,Automatic,4/5,Left wheel,Grey,Grey,JTDZN3EU9D3204550,1,Price negotiable,585
45808575,AUDI,Q5,Jeep,37773 km,Automatic,4/5,Left wheel,Grey,Black,WA1L2AFPXHA009497,1,Price negotiable,1017
45752814,HONDA,Cr-v,Jeep,58400 km,Automatic,4/5,Left wheel,Grey,Grey,5J6RW1H53HL009503,1,Price negotiable,1202
45720354,HYUNDAI,Accent,Sedan,52000 km,Automatic,4/5,Left wheel,Carnelian red,Grey,,0,5700,730
45720822,FORD,Mondeo,Universal,350000 km,Manual,4/5,Left wheel,Yellow,Black,,1,3667,
45454688,TOYOTA,Prius 2010,Hatchback,291200 km,Variator,4/5,Left wheel,Silver,Grey,JTDKN3DU2A0103933,0,4500,
45808568,AUDI,A4,Sedan,60790 km,Automatic,4/5,Left wheel,White,Black,WAUAFAFL1GN014767,1,Price negotiable,891
45752764,HONDA,Cr-v,Jeep,55035 km,Automatic,4/5,Left wheel,Grey,Grey,2HKRW2H54HH689685,1,Price negotiable,1202
45677674,OPEL,Astra,Hatchback,200000 km,Manual,4/5,Right-hand drive,Silver,Black,,0,1800,
45754748,MERCEDES-BENZ,E 500,Sedan,240000 km,Tiptronic,4/5,Left wheel,Beige,White,,1,4700,
45763143,HONDA,Insight,Hatchback,161970 km,Automatic,4/5,Left wheel,Grey,,JHMZE2H73CS003844,1,Price negotiable,448
45808562,AUDI,Q5,Jeep,147389 km,Automatic,4/5,Left wheel,Grey,Black,WA1DKAFP1BA093981,1,150,1079
45794954,TOYOTA,Prius V,Hatchback,324694 km,Automatic,4/5,Left wheel,Blue,,JTDZN3EU5EJ007372,1,Price negotiable,87
45752741,HONDA,Cr-v,Jeep,70322 km,Automatic,4/5,Left wheel,Black,Grey,2HKRW2H52HH628786,1,Price negotiable,1202
45389240,CHEVROLET,Volt PREMIER,Sedan,129000 km,Automatic,4/5,Left wheel,Grey,Black,,1,8600,
45808555,HYUNDAI,Elantra,Sedan,199432 km,Automatic,4/5,Left wheel,Red,Black,,1,525,586
45677638,BMW,525,Sedan,198000 km,Automatic,>5,Left wheel,Grey,Black,,1,3800,
45794951,TOYOTA,Prius V,Hatchback,307331 km,Automatic,4/5,Left wheel,Black,Grey,JTDZN3EU5EJ010546,1,Price negotiable,308
45754729,VOLKSWAGEN,Passat,Sedan,66000 km,Tiptronic,4/5,Left wheel,White,Black,,1,Price negotiable,584
45752720,HONDA,Cr-v,Jeep,108506 km,Automatic,4/5,Left wheel,Grey,Grey,2HKRW2H50HH636708,1,Price negotiable,784
45763112,HYUNDAI,Elantra,Sedan,136000 km,Tiptronic,4/5,Left wheel,Black,Beige,,1,5800,586
45808547,AUDI,Q5,Jeep,122594 km,Automatic,4/5,Left wheel,Black,Black,WA1WKAFP5BA042895,1,Price negotiable,1079
44959853,MERCEDES-BENZ,C 200,Universal,250000 km,Tiptronic,4/5,Left wheel,Blue,Blue,,0,2700,
45754719,TOYOTA,Altezza,Hatchback,215000 km,Automatic,4/5,Right-hand drive,Brown,Beige,,1,2700,
45292910,FORD,Transit Connect,Goods wagon,180000 km,Manual,2/3,Left wheel,Green,Grey,,0,3986,645
45754705,TOYOTA,Camry,Sedan,126000 km,Tiptronic,4/5,Left wheel,White,Black,,1,8500,
45808540,AUDI,A4,Sedan,3781 km,Automatic,4/5,Left wheel,White,Black,WAUGMAF4XKN018575,1,8500,1077
45634887,VOLKSWAGEN,Jetta,Sedan,175389 km,Automatic,4/5,Left wheel,Grey,,3VWLZ7AJ1BM392132,1,300,862
45677609,FORD,Transit,Minivan,200000 km,Manual,2/3,Left wheel,White,Beige,,0,702,
45394263,TOYOTA,Camry se,Sedan,77000 km,Tiptronic,4/5,Left wheel,Grey,Black,4T1BF1FK6EU328380,1,8500,779
45677599,BMW,525,Sedan,198000 km,Automatic,>5,Left wheel,Grey,Black,,1,Price negotiable,
45634867,VOLKSWAGEN,Jetta,Sedan,388870 km,Automatic,4/5,Left wheel,Black,,3VWD67AJ4GM398236,1,Price negotiable,650
45808527,TOYOTA,Prius,Hatchback,116000 km,Variator,4/5,Left wheel,White,Beige,,0,Price negotiable,586
45752683,HONDA,Cr-v,Jeep,22702 km,Automatic,4/5,Left wheel,Black,Black,2HKRW2H88HH657283,1,Price negotiable,1202
45634853,VOLKSWAGEN,Jetta,Sedan,23184 km,Automatic,4/5,Left wheel,White,,3VWDX7AJ5DM450272,1,450,779
45808518,AUDI,Q3,Jeep,9938 km,Automatic,4/5,Left wheel,White,Black,WA1JCCFS9HR000358,1,Price negotiable,1017
45677580,KIA,SOUL,Jeep,80000 km,Automatic,4/5,Left wheel,Black,Black,KNDJN2A20G7377222,0,5500,730
45456425,BMW,530,Sedan,279000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,4800,
45097405,TOYOTA,Prius,Hatchback,0 km,Automatic,4/5,Left wheel,Silver,Beige,,0,3800,
45777736,HONDA,Hr-v,Jeep,32483 km,Automatic,4/5,Left wheel,Silver,Grey,3CZRU6H59HM721502,1,Price negotiable,924
45634844,VOLKSWAGEN,Jetta,Sedan,307930 km,Automatic,4/5,Left wheel,Grey,,3VW637AJ7DM240258,1,Price negotiable,474
45752669,HONDA,Cr-v,Jeep,29342 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRW2H88HH621352,1,Price negotiable,784
45808508,SUBARU,Forester,Jeep,173000 km,Variator,4/5,Left wheel,Blue,Beige,,1,2900,779
45754687,VOLKSWAGEN,Passat,Sedan,197000 km,Automatic,4/5,Left wheel,Black,Black,,1,3600,
45808494,MAZDA,616,Sedan,280638 km,Automatic,4/5,Left wheel,Grey,Black,,1,150,781
45677543,MITSUBISHI,Grandis,Minivan,230000 km,Tiptronic,4/5,Right-hand drive,Silver,Grey,,0,3500,
45777729,HONDA,Hr-v,Jeep,48922 km,Automatic,4/5,Left wheel,White,Grey,3CZRU6H30HM711360,1,Price negotiable,924
45752656,HONDA,Cr-v,Jeep,34594 km,Automatic,4/5,Left wheel,White,Black,2HKRW2H88HH618189,1,Price negotiable,784
45634834,VOLKSWAGEN,Jetta,Sedan,198253 km,Automatic,4/5,Left wheel,Black,,3VW2K7AJXCM401900,1,1400,642
43737868,VOLKSWAGEN,Caddy,Goods wagon,280000 km,Manual,2/3,Left wheel,Silver,Grey,,0,3500,
45777724,HONDA,Hr-v,Jeep,58862 km,Automatic,4/5,Left wheel,Blue,Black,3CZRU5H36JM704705,1,Price negotiable,87
45808487,AUDI,A7,Hatchback,188640 km,Automatic,4/5,Left wheel,,Black,WAUYGAFC8CN159438,1,4550,919
45265212,TOYOTA,Prius,Hatchback,9300 km,Automatic,4/5,Left wheel,Black,Black,,1,4400,586
45752645,HONDA,Cr-v,Jeep,41627 km,Automatic,4/5,Left wheel,Black,Grey,2HKRW2H83HH608394,1,Price negotiable,784
45754655,MERCEDES-BENZ,C 180,Sedan,300000 km,Manual,4/5,Left wheel,White,Black,,0,1500,
45808478,AUDI,A7,Hatchback,160422 km,Automatic,4/5,Left wheel,Black,Black,WAU2GAFC0EN037598,1,200,915
45634737,VOLKSWAGEN,Jetta,Sedan,58005 km,Automatic,4/5,Left wheel,White,,3VW267AJ2GM389526,1,Price negotiable,650
45752557,HONDA,Cr-v,Jeep,43795 km,Automatic,4/5,Left wheel,White,Grey,2HKRW2H86HH633001,1,Price negotiable,784
45794943,VOLKSWAGEN,Golf 4,Hatchback,195000 km,Manual,4/5,Left wheel,Black,Black,,0,2500,
45555359,TOYOTA,Prius,Sedan,153000 km,Automatic,4/5,Left wheel,White,Grey,JTDKN3DU8A0221503,0,5800,
45633974,SUBARU,B9 Tribeca,Jeep,0 km,Automatic,4/5,Left wheel,Red,Black,4S4WMABD7K3445501,1,Price negotiable,1275
42963675,VOLKSWAGEN,Crafter,Microbus,252527 km,Manual,4/5,Left wheel,Beige,Beige,,1,14500,
45754555,FORD,Transit,Microbus,1111111 km,Manual,4/5,Left wheel,White,Grey,,0,3200,
45634724,VOLKSWAGEN,Jetta,Sedan,125834 km,Automatic,4/5,Left wheel,Grey,,3VWLL7AJ0EM263546,1,Price negotiable,639
45808456,FORD,C-MAX,Hatchback,144000 km,Automatic,4/5,Left wheel,Grey,Grey,,0,2850,642
45752516,HONDA,Cr-v,Jeep,47115 km,Automatic,4/5,Left wheel,White,White,2HKRW2H8XHH619764,1,Price negotiable,87
45677481,MERCEDES-BENZ,C 240,Sedan,189000 km,Manual,4/5,Left wheel,Silver,Black,,0,3000,
45633949,BMW,X3,Jeep,0 km,Automatic,4/5,Left wheel,,Black,5UXTR9C54KLP86819,1,Price negotiable,1077
45808451,FORD,C-MAX,Hatchback,0 km,Automatic,4/5,Left wheel,White,Black,,1,225,640
45652491,MERCEDES-BENZ,ML 350,Jeep,228621 km,Automatic,4/5,Left wheel,Black,,4JGDA5HB6CA084272,1,Price negotiable,1058
45752394,HONDA,Cr-v,Jeep,45589 km,Automatic,4/5,Left wheel,Blue,Grey,2HKRM4H51GH718527,1,Price negotiable,1051
45754647,CHEVROLET,Volt,Sedan,153600 km,Automatic,4/5,Left wheel,White,Beige,,1,8100,
45794942,FORD,Capri,Sedan,83440 km,Automatic,4/5,Left wheel,White,Black,1FADP5CUXGL116958,1,Price negotiable,431
45211924,AUDI,A4,Sedan,1000 km,Manual,4/5,Left wheel,Carnelian red,Black,,0,1100,
45754613,VOLKSWAGEN,Jetta,Sedan,200000 km,Manual,4/5,Left wheel,Beige,Black,,0,2200,
45752328,HONDA,Cr-v,Jeep,127368 km,Automatic,4/5,Left wheel,Black,Black,2HKRM4H45GH618308,1,Price negotiable,1051
45652469,MERCEDES-BENZ,ML 350,Jeep,265098 km,Automatic,4/5,Left wheel,Grey,,4JGDA5HB9DA139282,1,Price negotiable,1055
45808444,MERCEDES-BENZ,GLS 450,Jeep,94000 km,Tiptronic,4/5,Left wheel,Silver,White,,1,42500,1575
45677469,FORD,Fusion,Sedan,150000 km,Automatic,4/5,Left wheel,Silver,Black,3FA6P0HD4ER311439,0,4900,501
45754585,MERCEDES-BENZ,E 270,Sedan,311000 km,Tiptronic,4/5,Left wheel,Blue,Black,,0,3900,
45652444,MERCEDES-BENZ,ML 350,Jeep,338290 km,Automatic,4/5,Left wheel,Grey,,4JGDA5HB9CA042291,1,Price negotiable,1058
45752320,HONDA,Cr-v,Jeep,66070 km,Automatic,4/5,Left wheel,Blue,Grey,5J6RM4H93GL055101,1,Price negotiable,1051
45808430,HONDA,FIT,Hatchback,161000 km,Automatic,4/5,Right-hand drive,Red,Black,,0,2000,
45633818,MERCEDES-BENZ,GLE 350,Jeep,53070 km,Automatic,4/5,Left wheel,Blue,Black,4JGDA5JB5HA839672,1,Price negotiable,1714
45677462,BMW,530,Sedan,234000 km,Tiptronic,4/5,Left wheel,Silver,Black,,1,5300,
45752310,HONDA,Cr-v,Jeep,44530 km,Automatic,4/5,Left wheel,Black,Black,2HKRM4H50GH634683,1,Price negotiable,1051
45754571,VOLKSWAGEN,Passat Premium,Sedan,84000 km,Tiptronic,4/5,Left wheel,Black,Black,1VWBT7A33GC060927,1,9500,891
45652416,MERCEDES-BENZ,ML 350,Jeep,245566 km,Automatic,4/5,Left wheel,White,,4JGDA2EB0DA164011,1,Price negotiable,917
45808407,LEXUS,RX 350,Jeep,290235 km,Automatic,4/5,Left wheel,White,Black,,1,50,1273
45752302,HONDA,Cr-v,Jeep,56166 km,Automatic,4/5,Left wheel,Grey,Grey,2HKRM4H52GH693105,1,Price negotiable,1051
45633801,AUDI,100,Jeep,14926 km,Automatic,4/5,Left wheel,Grey,Black,WA1B4AFY8K2012544,1,Price negotiable,1572
45643326,FORD,Fusion,Sedan,133000 km,Automatic,4/5,Left wheel,White,Beige,3FA6P0LU6DR197675,0,3300,640
45652392,MERCEDES-BENZ,ML 350,Jeep,271701 km,Automatic,4/5,Left wheel,White,,4JGDA2EB9CA072099,1,8500,919
45211617,BMW,X1,Jeep,76000 km,Tiptronic,4/5,Left wheel,Brown,Beige,,1,11100,
45808401,MERCEDES-BENZ,C 300,Sedan,64382 km,Automatic,4/5,Left wheel,Black,Carnelian red,,1,3550,1079
45633673,MERCEDES-BENZ,C 300,Sedan,0 km,Automatic,4/5,Left wheel,Black,Black,55SWF4JB0FU043259,1,Price negotiable,765
45752292,HONDA,Cr-v,Jeep,60149 km,Automatic,4/5,Left wheel,Red,Grey,2HKRM4H5XGH726917,1,Price negotiable,1051
45677453,HONDA,FIT,Hatchback,188000 km,Tiptronic,4/5,Right-hand drive,Blue,Black,,0,4100,
45754536,OPEL,Astra,Coupe,263361 km,Automatic,2/3,Left wheel,Silver,Black,,0,1600,
45652373,MERCEDES-BENZ,ML 350,Jeep,274088 km,Automatic,4/5,Left wheel,Black,,4JGBB86E79A506836,1,Price negotiable,1624
45808338,LEXUS,NX 300,Jeep,76451 km,Automatic,4/5,Left wheel,Silver,,JTJYARBZ8H2069550,1,Price negotiable,1017
45652352,MERCEDES-BENZ,ML 350,Jeep,213998 km,Automatic,4/5,Left wheel,Silver,,4JGBB22E88A325164,1,90,1598
45677438,HYUNDAI,Elantra,Sedan,84577 km,Tiptronic,4/5,Left wheel,Silver,Grey,,1,5200,585
45615806,TOYOTA,Prius,Sedan,251200 km,Automatic,4/5,Left wheel,Beige,Beige,,0,4050,
45752252,HONDA,Cr-v,Jeep,68114 km,Automatic,4/5,Left wheel,Sky blue,Grey,2HKRM4H58GH701840,1,Price negotiable,1051
45633598,TOYOTA,Camry,Sedan,0 km,Automatic,4/5,Left wheel,Black,Black,4T1B61HK7JU543919,1,Price negotiable,1327
45808332,LEXUS,NX 300,Jeep,26562 km,Automatic,4/5,Left wheel,White,Red,JTJBARBZ5J2164031,1,Price negotiable,1079
45677433,MITSUBISHI,L 200,Pickup,112000 km,Automatic,4/5,Left wheel,Green,Grey,,0,8000,
45651759,MERCEDES-BENZ,ML 350,Jeep,180251 km,Automatic,4/5,Left wheel,White,,4JGDA2EB5CA093323,1,Price negotiable,919
45752193,HONDA,Cr-v,Jeep,104523 km,Automatic,4/5,Left wheel,White,Grey,5J6RM4H78GL059742,1,Price negotiable,1051
45754475,TOYOTA,Prius,Hatchback,172000 km,Variator,4/5,Right-hand drive,White,Grey,,0,4200,
45808326,LEXUS,NX 300,Jeep,19043 km,Automatic,4/5,Left wheel,White,Red,JTJYARBZ3J2104064,1,Price negotiable,1079
45752059,HONDA,Cr-v,Jeep,56331 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRM4H55GH728638,1,Price negotiable,1051
45747083,MERCEDES-BENZ,GLA 250,Jeep,88072 km,Automatic,4/5,Left wheel,,Black,WDCTG4EB5HJ286180,1,Price negotiable,87
45677422,VOLKSWAGEN,GTI,Hatchback,19000 km,Manual,>5,Left wheel,Blue,Black,,0,11500,
45754470,BMW,X5,Jeep,155000 km,Tiptronic,4/5,Left wheel,Silver,Grey,,1,3000,
45651737,MERCEDES-BENZ,ML 350,Jeep,186542 km,Automatic,4/5,Left wheel,White,,4JGBB8GB6BA733798,1,650,1172
45808320,LEXUS,NX 300,Jeep,73445 km,Automatic,4/5,Left wheel,Black,Black,JTJBARBZ1J2149154,1,Price negotiable,1079
45747077,MERCEDES-BENZ,GLA 250,Jeep,54918 km,Automatic,4/5,Left wheel,White,,WDCTG4GB0HJ308566,1,Price negotiable,87
45651711,MERCEDES-BENZ,ML 350,Jeep,224118 km,Automatic,4/5,Left wheel,White,,4JGDA5HB0CA007476,1,30,1058
45677413,MERCEDES-BENZ,C 180,Universal,179000 km,Tiptronic,4/5,Left wheel,Blue,Black,WDB2020781F969712,0,2850,
45754455,HYUNDAI,I30,Sedan,137000 km,Manual,4/5,Left wheel,Silver,Black,,0,4800,531
45752008,HONDA,Cr-v,Jeep,104810 km,Automatic,4/5,Left wheel,Brown,Black,2HKRM4H79GH601621,1,Price negotiable,1051
45569356,HYUNDAI,Elantra,Sedan,85000 km,Tiptronic,4/5,Left wheel,Black,Black,5NPDH4AE9GH763997,0,6000,697
45651691,MERCEDES-BENZ,ML 350,Jeep,220323 km,Automatic,4/5,Left wheel,Black,,4JGBB8GB9BA685567,1,50,1172
45747071,MERCEDES-BENZ,GLA 250,Jeep,28086 km,Automatic,4/5,Left wheel,Black,Black,WDCTG4GB8HJ297641,1,Price negotiable,87
45751998,HONDA,Cr-v,Jeep,66814 km,Automatic,4/5,Left wheel,White,,5J6RM4H30GL124533,1,Price negotiable,1051
45677405,TOYOTA,Prius,Hatchback,100000 km,Variator,>5,Left wheel,Grey,Grey,,0,4700,697
45754442,BMW,328,Sedan,147000 km,Tiptronic,4/5,Left wheel,Silver,Black,,1,3400,1405
45751971,HONDA,Cr-v,Jeep,85717 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRM4H43GH649489,1,Price negotiable,1051
45746926,MERCEDES-BENZ,GLC 300,Jeep,53973 km,Automatic,4/5,Left wheel,White,Black,WDC0G4KB2HV010782,1,Price negotiable,87
45677398,TOYOTA,Camry,Sedan,29000 km,Automatic,4/5,Left wheel,Golden,Golden,,1,10400,
45808309,LEXUS,NX 300,Jeep,13538 km,Automatic,4/5,Left wheel,Silver,Black,JTJYARBZ8K2146702,1,Price negotiable,87
45651672,MERCEDES-BENZ,ML 350,Jeep,266373 km,Automatic,4/5,Left wheel,Blue,,4JGBB22E58A429210,1,Price negotiable,1598
45751780,HONDA,Cr-v,Jeep,66842 km,Automatic,4/5,Left wheel,Grey,,2HKRM4H54FH616346,1,Price negotiable,900
45754378,HONDA,FIT,Sedan,180000 km,Variator,4/5,Right-hand drive,Silver,Beige,,0,2500,
